appic_number,site,city,state,url,display_id,last_updated,department,address,primary_agency_type,additional_agency_types,web_address,brochure_url,apa_accreditation,cpa_accreditation,start_date,ft_slots,ft_stipend,fringe_benefits,accepting_applicants,application_due_date,us_citizenship_required,noncitizen_work_auth_required,min_intervention_hours,min_assessment_hours,min_combined_hours,min_years_grad,accepts_clinical,accepts_counseling,accepts_school,accepts_phd,accepts_psyd,populations,treatment_modalities,experience_areas,research_level,assessment_modality_level,ft_stipend_raw,lat,lng,geocode_exact
2415,Alameda Family Services/Behavioral Health Care Services,Alameda,CA,https://membership.appic.org/directory/display/1651,1651,07/16/2026,Behavioral Health Care Services,"2325 Clement Avenue, Suite A Alameda, California 94501",Community Mental Health Center,Community Mental Health Center,http://www.alamedafs.org,https://static1.squarespace.com/static/668b083be22bd53ec3317b31/t/66c245bacbe22d68af0f730c/1724007866292/Internship_Brochure_2024.pdf,Accredited,Not Accredited,08/23/2027,3.0,31350.0,"Sick Leave,
              
                  
              Vacation",True,11/22/2026 11:59 PM EST,False,False,,,,,,,,,,"['Infants', 'Toddlers', 'Children', 'Adolescents', 'Adults', 'Family', 'Older Adults', 'Outpatients', 'LGBTQ+', 'Ethnic minorities', 'Spanish-speaking', 'Students', 'Low income']","{'Assessment': 'major_area', 'Individual Therapy': 'major_area', 'Couples Therapy': 'emphasis', 'Family Therapy': 'major_area', 'Group Therapy': 'emphasis', 'Community Intervention': 'major_area', 'Consultation/Liaison': 'major_area', 'Crisis Intervention': 'major_area', 'Brief Psychotherapy': 'major_area', 'Long-term Psychotherapy': 'exposure', 'Evidenced Based Practice': 'major_area', 'Supervision of Practicum students': 'emphasis'}","{'Assessment': 'emphasis', 'Anxiety Disorders': 'major_area', 'Trauma/PTSD': 'major_area', 'Sexual Abuse': 'emphasis', 'Substance Use Disorders': 'emphasis', 'Forensics/Corrections': 'emphasis', 'School': 'major_area', 'Counseling': 'major_area', 'Vocational/Career Development': 'major_area', 'Multicultural Therapy': 'major_area', 'Empirically-Supported Treatments': 'major_area', 'Supervision': 'major_area'}",,major_area,31350.0,37.771,-122.2609,True
2149,Alaska Psychology Internship Consortium/Internship Consortium in Clinical Psychology ,Anchorage,AK,https://membership.appic.org/directory/display/730,730,06/04/2026,Internship Consortium in Clinical Psychology,"1131 E. International Airport Road Anchorage, Alaska 99518",Consortium,Consortium Private General Hospital Private Outpatient Clinic State/County/Other Public Hospital,http://www.ak-pic.org,http://www.ak-pic.org/welcome,Accredited,Not Accredited,06/28/2027,6.0,35000.0,"Sick Leave,
              
                  
              Vacation",True,11/02/2026 11:59 PM EST,True,False,500.0,50.0,,3.0,True,True,False,True,True,"['Children', 'Adolescents', 'Adults', 'Family', 'Older Adults', 'Inpatients', 'Outpatients', 'LGBTQ+', 'Ethnic minorities', 'Spanish-speaking', 'Deaf/Hearing-impaired', 'Students', 'Rural', 'Urban', 'Low income', 'People without housing']","{'Assessment': 'major_area', 'Individual Therapy': 'major_area', 'Couples Therapy': 'major_area', 'Family Therapy': 'exposure', 'Group Therapy': 'major_area', 'Community Intervention': 'major_area', 'Consultation/Liaison': 'major_area', 'Crisis Intervention': 'major_area', 'Brief Psychotherapy': 'major_area', 'Long-term Psychotherapy': 'major_area', 'Primary Care': 'experience', 'Evidenced Based Practice': 'major_area'}","{'Health Psychology': 'experience', ""Women's Health"": 'experience', 'Eating Disorders': 'exposure', 'Sexual Disorders': 'exposure', 'Rehabilitation Psychology': 'exposure', 'Physical Disabilities': 'exposure', 'Learning Disabilities': 'experience', 'Developmental Disabilities': 'experience', 'Assessment': 'emphasis', 'Serious Mental Illness': 'experience', 'Anxiety Disorders': 'major_area', 'Trauma/PTSD': 'major_area', 'Sexual Abuse': 'major_area', 'Substance Use Disorders': 'major_area', 'Forensics/Corrections': 'exposure', 'Sexual Offenders': 'exposure', 'Geropsychology': 'emphasis', 'Pediatrics': 'exposure', 'Counseling': 'experience', 'Multicultural Therapy': 'major_area', 'Feminist Therapy': 'exposure', 'Religion/Spirituality': 'exposure', 'Empirically-Supported Treatments': 'major_area', 'Public Policy/Advocacy': 'exposure', 'Program Development/Evaluation': 'exposure', 'Supervision': 'exposure', 'Administration': 'exposure', 'Integrated health care - primary': 'major_area', 'Integrated health care - specialty': 'major_area'}",,major_area,35000.0,61.2181,-149.9003,True
2067,Alaska VA Healthcare System/Alaska VA Healthcare System,Anchorage,AK,https://membership.appic.org/directory/display/316,316,07/29/2026,Alaska VA Healthcare System,"1201 North Muldoon Road Anchorage, Alaska 99504",Veterans Affairs Medical Center,Veterans Affairs Medical Center,https://www.va.gov/alaska-health-care/work-with-us/internships-and-fellowships/,https://www.va.gov/files/2022-07/Brochure%202023-2024.pdf,Accredited,Not Accredited,07/12/2027,2.0,39721.0,"Health Insurance,
              
              
              
            
              Professional Development Time,
              
            
              Sick Leave,
              
                  
              Vacation",True,11/05/2026 11:59 PM EST,True,False,0.0,0.0,0.0,4.0,True,True,False,True,True,"['Adults', 'Family', 'Older Adults', 'Outpatients', 'LGBTQ+', 'Ethnic minorities', 'Deaf/Hearing-impaired', 'Students', 'Rural', 'Urban', 'Low income', 'People without housing']","{'Assessment': 'experience', 'Individual Therapy': 'major_area', 'Couples Therapy': 'exposure', 'Family Therapy': 'exposure', 'Group Therapy': 'emphasis', 'Community Intervention': 'exposure', 'Consultation/Liaison': 'exposure', 'Crisis Intervention': 'experience', 'Brief Psychotherapy': 'major_area', 'Long-term Psychotherapy': 'exposure', 'Cognitive Rehabilitation': 'exposure', 'Primary Care': 'exposure', 'Evidenced Based Practice': 'major_area'}","{'Health Psychology': 'emphasis', ""Women's Health"": 'experience', 'HIV/AIDS': 'exposure', 'Eating Disorders': 'exposure', 'Sexual Disorders': 'exposure', 'Physical Disabilities': 'exposure', 'Learning Disabilities': 'exposure', 'Assessment': 'experience', 'Serious Mental Illness': 'experience', 'Anxiety Disorders': 'emphasis', 'Trauma/PTSD': 'major_area', 'Sexual Abuse': 'emphasis', 'Substance Use Disorders': 'emphasis', 'Geropsychology': 'exposure', 'Counseling': 'experience', 'Vocational/Career Development': 'exposure', 'Multicultural Therapy': 'major_area', 'Feminist Therapy': 'exposure', 'Religion/Spirituality': 'exposure', 'Empirically-Supported Treatments': 'major_area', 'Public Policy/Advocacy': 'exposure', 'Program Development/Evaluation': 'exposure', 'Supervision': 'exposure', 'Administration': 'exposure', 'Integrated health care - primary': 'experience', 'Integrated health care - specialty': 'exposure'}",,experience,39721.0,61.2181,-149.9003,True
1440,"Albany Psychology Internship Consortium/Albany Medical College, Department of Psychiatry",Albany,NY,https://membership.appic.org/directory/display/596,596,08/29/2025,"Albany Medical College, Department of Psychiatry","Mail Code 164 2 Clara Barton Drive Albany, New York 12208",Consortium,Academic Health Center Consortium Medical School Private General Hospital State/County/Other Public Hospital Veterans Affairs Medical Center,https://www.amc.edu/education/residencies-fellowships/psychiatry-residency/albany-psychology-consortium-internship/,https://www.amc.edu/education/residencies-fellowships/psychiatry-residency/albany-psychology-consortium-internship/,Accredited,Not Accredited,09/02/2026,6.0,37965.0,"Health Insurance,
              
              
              
              
            
              Sick Leave,
              
                  
              Vacation",True,11/01/2025 11:59 PM EST,False,True,300.0,0.0,,3.0,True,True,False,True,True,"['Children', 'Adolescents', 'Adults', 'Older Adults', 'Inpatients', 'Outpatients', 'LGBTQ+', 'Ethnic minorities', 'Spanish-speaking', 'Rural', 'Urban', 'Low income', 'People without housing']","{'Assessment': 'major_area', 'Individual Therapy': 'major_area', 'Couples Therapy': 'exposure', 'Family Therapy': 'exposure', 'Group Therapy': 'major_area', 'Community Intervention': 'exposure', 'Consultation/Liaison': 'exposure', 'Crisis Intervention': 'major_area', 'Brief Psychotherapy': 'major_area', 'Long-term Psychotherapy': 'major_area', 'Primary Care': 'exposure', 'Evidenced Based Practice': 'major_area', 'Evidence Based Research': 'experience', 'Supervision of Practicum students': 'experience'}","{'Health Psychology': 'major_area', ""Women's Health"": 'exposure', 'HIV/AIDS': 'exposure', 'Eating Disorders': 'exposure', 'Sexual Disorders': 'experience', 'Rehabilitation Psychology': 'experience', 'Physical Disabilities': 'experience', 'Learning Disabilities': 'experience', 'Developmental Disabilities': 'exposure', 'Assessment': 'major_area', 'Neuropsychology-Adult': 'major_area', 'Serious Mental Illness': 'major_area', 'Anxiety Disorders': 'major_area', 'Trauma/PTSD': 'major_area', 'Sexual Abuse': 'major_area', 'Substance Use Disorders': 'major_area', 'Forensics/Corrections': 'major_area', 'Sexual Offenders': 'major_area', 'Geropsychology': 'major_area', 'Multicultural Therapy': 'major_area', 'Empirically-Supported Treatments': 'major_area', 'Program Development/Evaluation': 'exposure', 'Supervision': 'exposure', 'Research': 'experience'}",experience,major_area,37965.0,42.6526,-73.7562,True
1443,Albert Einstein College of Medicine/Montefiore Medical Center/Department of Psychiatry and Behavioral Sciences,Bronx,NY,https://membership.appic.org/directory/display/738,738,07/31/2026,Department of Psychiatry and Behavioral Sciences,"111 East 210th Street Bronx, New York 10467-2490",Academic Health Center,Academic Health Center Medical School,http://www.montefiore.org/psychologyinternship,http://www.montefiore.org/psychologyinternship,Accredited,Not Accredited,07/01/2027,9.0,58000.0,"Dissertation Release Time,
              
            
              Dental Insurance,
              
              
            
              Health Insurance,
              
              
              
            
              Professional Development Time,
              
            
              Sick Leave,
              
                  
              Vacation",True,11/02/2026 11:59 PM EST,False,True,0.0,0.0,0.0,3.0,True,True,True,True,True,"['Toddlers', 'Children', 'Adolescents', 'Adults', 'Family', 'Older Adults', 'Inpatients', 'Outpatients', 'LGBTQ+', 'Ethnic minorities', 'Spanish-speaking', 'Deaf/Hearing-impaired', 'Students', 'International Students', 'Urban', 'Low income', 'People without housing']","{'Assessment': 'major_area', 'Individual Therapy': 'major_area', 'Couples Therapy': 'emphasis', 'Family Therapy': 'experience', 'Group Therapy': 'major_area', 'Community Intervention': 'major_area', 'Consultation/Liaison': 'emphasis', 'Crisis Intervention': 'major_area', 'Brief Psychotherapy': 'major_area', 'Long-term Psychotherapy': 'major_area', 'Cognitive Rehabilitation': 'exposure', 'Primary Care': 'exposure', 'Evidenced Based Practice': 'major_area', 'Evidence Based Research': 'major_area', 'Supervision of Practicum students': 'exposure'}","{'Health Psychology': 'emphasis', ""Women's Health"": 'exposure', 'HIV/AIDS': 'exposure', 'Eating Disorders': 'emphasis', 'Sexual Disorders': 'exposure', 'Sports Psychology': 'exposure', 'Rehabilitation Psychology': 'exposure', 'Physical Disabilities': 'exposure', 'Learning Disabilities': 'experience', 'Developmental Disabilities': 'experience', 'Assessment': 'major_area', 'Neuropsychology-Adult': 'major_area', 'Neuropsychology-Child': 'major_area', 'Serious Mental Illness': 'major_area', 'Anxiety Disorders': 'major_area', 'Trauma/PTSD': 'major_area', 'Sexual Abuse': 'major_area', 'Substance Use Disorders': 'experience', 'Forensics/Corrections': 'exposure', 'Sexual Offenders': 'exposure', 'Geropsychology': 'exposure', 'Pediatrics': 'major_area', 'School': 'exposure', 'Counseling': 'exposure', 'Vocational/Career Development': 'exposure', 'Multicultural Therapy': 'major_area', 'Feminist Therapy': 'exposure', 'Religion/Spirituality': 'exposure', 'Empirically-Supported Treatments': 'major_area', 'Public Policy/Advocacy': 'major_area', 'Program Development/Evaluation': 'experience', 'Supervision': 'major_area', 'Research': 'major_area', 'Administration': 'major_area', 'Integrated health care - primary': 'experience', 'Integrated health care - specialty': 'experience'}",major_area,major_area,58000.0,42.9,-75.6,False
2464,Aleda E. Lutz VAMC/Psychology Service,Saginaw,MI,https://membership.appic.org/directory/display/2501,2501,07/16/2026,Psychology Service,"1500 Weiss Street Saginaw, Michigan 48602",Veterans Affairs Medical Center,,https://www.va.gov/saginaw-health-care/work-with-us/internships-and-fellowships/psychology-internship-program/,https://www.va.gov/files/2025-02/2025-2026%20Psychology%20Internship%20Brochure.pdf,Accredited,Not Accredited,07/12/2027,3.0,34739.0,"Dental Insurance,
              
              
            
              Health Insurance,
              
              
              
              
            
              Sick Leave,
              
                  
              Vacation",True,11/15/2026 11:59 PM EST,True,True,350.0,50.0,400.0,3.0,True,True,False,True,True,"['Adults', 'Family', 'Older Adults', 'Inpatients', 'Outpatients', 'LGBTQ+', 'Ethnic minorities', 'Spanish-speaking', 'Deaf/Hearing-impaired', 'Students', 'Rural', 'Urban', 'Low income', 'People without housing']","{'Assessment': 'exposure', 'Individual Therapy': 'major_area', 'Couples Therapy': 'exposure', 'Family Therapy': 'exposure', 'Group Therapy': 'exposure', 'Consultation/Liaison': 'exposure', 'Crisis Intervention': 'exposure', 'Brief Psychotherapy': 'experience', 'Long-term Psychotherapy': 'experience', 'Primary Care': 'experience', 'Evidenced Based Practice': 'experience'}","{'Health Psychology': 'exposure', ""Women's Health"": 'exposure', 'HIV/AIDS': 'exposure', 'Eating Disorders': 'exposure', 'Sexual Disorders': 'exposure', 'Physical Disabilities': 'exposure', 'Learning Disabilities': 'exposure', 'Assessment': 'exposure', 'Serious Mental Illness': 'exposure', 'Anxiety Disorders': 'experience', 'Trauma/PTSD': 'major_area', 'Sexual Abuse': 'exposure', 'Substance Use Disorders': 'exposure', 'Sexual Offenders': 'exposure', 'Geropsychology': 'exposure', 'Empirically-Supported Treatments': 'experience', 'Program Development/Evaluation': 'exposure', 'Supervision': 'exposure', 'Integrated health care - primary': 'experience', 'Integrated health care - specialty': 'exposure'}",,exposure,34739.0,43.4195,-83.9508,True
2348,Alexandria VA Health Care System/Psychology,Alexandria,LA,https://membership.appic.org/directory/display/1806,1806,08/11/2026,Psychology,"Alexandria VA Health Care System Psychology Service (116B) Alexandria, Louisiana 71306",Veterans Affairs Medical Center,Veterans Affairs Medical Center,https://www.va.gov/alexandria-health-care/work-with-us/internships-and-fellowships/#psychology-interns,https://www.va.gov/alexandria-health-care/work-with-us/internships-and-fellowships/#psychology-interns,Accredited,Not Accredited,07/12/2027,3.0,35086.0,"Dissertation Release Time,
              
              
              
            
              Health Insurance,
              
              
              
            
              Professional Development Time,
              
            
              Sick Leave,
              
                  
              Vacation",True,11/30/2026 11:59 PM EST,True,False,500.0,50.0,550.0,4.0,True,True,False,True,True,"['Adults', 'Older Adults', 'Outpatients', 'LGBTQ+', 'Ethnic minorities', 'Rural', 'Low income', 'People without housing']","{'Assessment': 'emphasis', 'Individual Therapy': 'major_area', 'Couples Therapy': 'experience', 'Group Therapy': 'experience', 'Consultation/Liaison': 'exposure', 'Crisis Intervention': 'exposure', 'Brief Psychotherapy': 'emphasis', 'Long-term Psychotherapy': 'exposure', 'Evidenced Based Practice': 'major_area', 'Supervision of Practicum students': 'experience'}","{'Health Psychology': 'experience', ""Women's Health"": 'experience', 'Sexual Disorders': 'exposure', 'Physical Disabilities': 'exposure', 'Assessment': 'emphasis', 'Neuropsychology-Adult': 'experience', 'Serious Mental Illness': 'emphasis', 'Anxiety Disorders': 'emphasis', 'Trauma/PTSD': 'emphasis', 'Sexual Abuse': 'emphasis', 'Substance Use Disorders': 'exposure', 'Geropsychology': 'exposure', 'Empirically-Supported Treatments': 'major_area', 'Program Development/Evaluation': 'exposure', 'Supervision': 'experience', 'Research': 'exposure', 'Administration': 'exposure'}",exposure,emphasis,35086.0,31.3113,-92.4451,True
2622,Alicia's Place/Clinical Psychology Internship Program,Chesapeake,VA,https://membership.appic.org/directory/display/3270,3270,12/10/2025,Clinical Psychology Internship Program,"1013 Eden Way N Ste A Chesapeake, Virginia 23320",Private Outpatient Clinic,,http://alicias.place,http://www.alicias.place,Not Accredited,Not Accredited,08/15/2026,2.0,30000.0,"Dissertation Release Time,
              
              
              
              
            
              Licensing Exam Release Time,",True,11/01/2025 11:59 PM EST,False,True,400.0,100.0,500.0,4.0,True,False,False,True,True,"['Toddlers', 'Children', 'Adolescents', 'Adults', 'Family', 'Outpatients', 'LGBTQ+', 'Ethnic minorities', 'Students', 'Low income']","{'Assessment': 'emphasis', 'Individual Therapy': 'major_area', 'Couples Therapy': 'exposure', 'Family Therapy': 'exposure', 'Group Therapy': 'exposure', 'Crisis Intervention': 'exposure', 'Long-term Psychotherapy': 'experience', 'Evidenced Based Practice': 'major_area', 'Supervision of Practicum students': 'exposure'}","{""Women's Health"": 'exposure', 'Learning Disabilities': 'exposure', 'Developmental Disabilities': 'exposure', 'Assessment': 'emphasis', 'Serious Mental Illness': 'exposure', 'Anxiety Disorders': 'experience', 'Trauma/PTSD': 'major_area', 'Sexual Abuse': 'experience', 'Forensics/Corrections': 'exposure', 'Pediatrics': 'exposure', 'Multicultural Therapy': 'exposure', 'Feminist Therapy': 'exposure', 'Empirically-Supported Treatments': 'major_area', 'Supervision': 'exposure', 'Administration': 'experience'}",,emphasis,30000.0,36.819,-76.2749,True
1540,Allegheny General Hospital/Psychiatry,Pittsburgh,PA,https://membership.appic.org/directory/display/383,383,08/05/2026,Psychiatry,"Psychiatry and Behavioral Health Institute 1307 Federal Street 3rd Floor, Suite 305 Pittsburgh, Pennsylvania 15212-5234",Academic Health Center,Child/Adolescent Psychiatric or Pediatrics Medical School Private General Hospital Psychology Department State/County/Other Public Hospital,https://www.ahn.org/health-care-professionals/education/allied-health/psychology-internship/clinical-rotations.html,https://www.ahn.org/health-care-professionals/education/allied-health/psychology-internship/clinical-rotations.html,Accredited,Not Accredited,07/01/2027,4.0,40000.0,"Dental Insurance,
              
            
              Disability Insurance,
              
            
              Health Insurance,
              
              
            
              Life Insurance,
              
            
              Professional Development Time,
              
            
              Sick Leave,
              
                  
              Vacation",True,11/01/2026 11:59 PM EST,False,True,,,,3.0,True,True,False,True,True,"['Children', 'Adolescents', 'Adults', 'Family', 'Older Adults', 'Inpatients', 'Outpatients', 'LGBTQ+', 'Ethnic minorities', 'Spanish-speaking', 'Deaf/Hearing-impaired', 'Students', 'International Students', 'Urban', 'Low income']","{'Assessment': 'major_area', 'Individual Therapy': 'major_area', 'Couples Therapy': 'exposure', 'Family Therapy': 'exposure', 'Group Therapy': 'major_area', 'Community Intervention': 'exposure', 'Consultation/Liaison': 'exposure', 'Crisis Intervention': 'exposure', 'Brief Psychotherapy': 'major_area', 'Long-term Psychotherapy': 'experience', 'Cognitive Rehabilitation': 'exposure', 'Primary Care': 'exposure', 'Evidenced Based Practice': 'major_area', 'Evidence Based Research': 'exposure', 'Supervision of Practicum students': 'experience'}","{'Health Psychology': 'experience', ""Women's Health"": 'experience', 'HIV/AIDS': 'exposure', 'Eating Disorders': 'exposure', 'Sexual Disorders': 'exposure', 'Rehabilitation Psychology': 'exposure', 'Physical Disabilities': 'exposure', 'Learning Disabilities': 'exposure', 'Developmental Disabilities': 'exposure', 'Assessment': 'major_area', 'Neuropsychology-Adult': 'major_area', 'Neuropsychology-Child': 'major_area', 'Serious Mental Illness': 'emphasis', 'Anxiety Disorders': 'major_area', 'Trauma/PTSD': 'major_area', 'Sexual Abuse': 'major_area', 'Substance Use Disorders': 'exposure', 'Geropsychology': 'exposure', 'Pediatrics': 'major_area', 'Counseling': 'major_area', 'Multicultural Therapy': 'exposure', 'Empirically-Supported Treatments': 'major_area', 'Program Development/Evaluation': 'exposure', 'Supervision': 'experience', 'Research': 'exposure', 'Administration': 'exposure', 'Integrated health care - primary': 'exposure', 'Integrated health care - specialty': 'experience'}",exposure,major_area,40000.0,40.4406,-79.9959,True
1278,Allendale Association/Bradley Counseling Center,Lake Villa,IL,https://membership.appic.org/directory/display/753,753,08/10/2026,Bradley Counseling Center,"PO Box 1088 Lake Villa, Illinois 60046",Community Health Center,Child/Adolescent Psychiatric or Pediatrics Community Mental Health Center Other,http://www.allendale4kids.org,https://allendale4kids.org/for-graduate-level-trainees/apa-accredited-doctoral-internship-in-clinical-psychology/,Accredited,Not Accredited,08/16/2027,2.0,35568.0,"Dissertation Release Time,
              
            
              Dental Insurance,
              
            
              Disability Insurance,
              
            
              Health Insurance,
              
              
            
              Life Insurance,
              
            
              Professional Development Time,
              
            
              Sick Leave,
              
                  
              Vacation",True,11/01/2026 11:59 PM EST,False,True,,,,,True,True,False,True,True,"['Children', 'Adolescents', 'Adults', 'Family', 'Outpatients', 'LGBTQ+', 'Ethnic minorities', 'Rural', 'Urban', 'Low income']","{'Assessment': 'exposure', 'Individual Therapy': 'emphasis', 'Family Therapy': 'experience', 'Group Therapy': 'exposure', 'Consultation/Liaison': 'experience', 'Crisis Intervention': 'exposure', 'Brief Psychotherapy': 'exposure', 'Long-term Psychotherapy': 'emphasis', 'Evidenced Based Practice': 'major_area', 'Supervision of Practicum students': 'exposure'}","{'Assessment': 'exposure', 'Anxiety Disorders': 'emphasis', 'Trauma/PTSD': 'major_area', 'Sexual Abuse': 'exposure', 'Forensics/Corrections': 'exposure', 'Pediatrics': 'major_area', 'School': 'emphasis', 'Empirically-Supported Treatments': 'exposure', 'Supervision': 'exposure'}",,exposure,35568.0,40.0,-89.2,False
